SKU,型号P/N,一级分类,分类路径,商品标题,单价USD,销量原文,销量(数值),评论数,标签(热门/新品),库存状态,可选配置,特性标签,主图URL,商品页URL,抓取日期,来源分类页
118905,Cat6a-Keystone-Coupler,Switches,Switches > Industrial Ethernet Switches,"Cat6a Keystone RJ45 Shielded Insert Inline Coupler, 1Pc/Pack",4.1,82.9K Sold,82900,10,Hot,,1PC / 12PCS,10GBase-T | 22-32AWG Cable | Solid or Stranded,https://resource.fs.com/mall/mainImg/20230819102439bl8ssh.jpg,https://www.fs.com/products/118905.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
134657,S3900-48T6S-R,Switches,Switches > SME Switches,"S3900-48T6S-R, 48 x 1Gb RJ45, 6 x 10Gb SFP+, L2+ Managed Switch",569.0,26.2K Sold,26200,49,Hot,,,Realtek | 10G Uplink | Stacking | VLAN | LACP,https://resource.fs.com/mall/products/800x800/134657.main.jpg,https://www.fs.com/products/134657.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
71172,PoES-13W,Switches,Switches > Enterprise Switches,"PoES-13W, Single Port 10/100Mbps Ethernet PoE Splitter",11.0,16.2K Sold,16200,13,,,,802.3af | 13W | 12VDC/1.1A,https://resource.fs.com/mall/products/800x800/71172.main.jpg,https://www.fs.com/products/71172.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
148181,IES3110-8TFP-R,Switches,Switches > Industrial Ethernet Switches,"IES3110-8TFP-R, 8 x 1Gb RJ45, 2 x 1Gb SFP, L2+ Managed Industrial PoE+ Switch",209.0,12.9K Sold,12900,38,Hot,,,L2+ PoE+ | IP40 | PTP | ERPS,https://resource.fs.com/mall/mainImg/800x800/20260115165845zkhp8p.jpg,https://www.fs.com/products/148181.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
90131,S3400-24T4FP,Switches,Switches > SME Switches,"S3400-24T4FP, 24 x 1Gb RJ45, 4 x 1Gb Combo, L2+ Managed PoE+ Switch",549.0,12.9K Sold,12900,45,Hot,,,Realtek | 24 x PoE+ | 370W | ERPS | Voice VLAN,https://resource.fs.com/mall/mainImg/202310271703590pm9zh.jpg,https://www.fs.com/products/90131.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
108710,S5860-20SQ,Switches,Switches > Enterprise Switches,"S5860-20SQ, 20 x 10Gb SFP+, 4 x 25Gb SFP28, 2 x 40Gb QSFP+, L3 Managed Switch",1999.0,12.4K Sold,12400,99,Hot,,,BCM56170 | L3 | BGP OSPF | 10G SFP+ | Stacking | MLAG | Airware Cloud,https://resource.fs.com/mall/products/800x800/108710.main.jpg,https://www.fs.com/products/108710.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
194649,PicOS-SVC-1G,Switches,Switches > PicOS® Data Center Switches (License&Service),"1G Switch PicOS® Standard Maintenance & Support, 1 Year (Per Device)",109.0,12K Sold,12000,4,Hot,In Stock,1 Year / 3 Years / 5 Years,Technical Support | Software Updates & Upgrades | Email and Phone Support,https://resource.fs.com/mall/mainImg/800x800/202509011050097a6b2z.jpg,https://www.fs.com/products/194649.html,2026-09-02,https://www.fs.com/c/picos-data-center-switches-5125
183384,S3900-24T4S-R,Switches,Switches > SME Switches,"S3900-24T4S-R, 24 x 1Gb RJ45, 4 x 10Gb SFP+, L2+ Managed Switch",449.0,10.4K Sold,10400,3,Hot,,,Realtek | 10G Uplink | Fanless | Stacking | OSPF,https://resource.fs.com/mall/mainImg/202207071523585jyaun.jpg,https://www.fs.com/products/183384.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
170189,Console USB-RJ45,Switches,Switches > SME Switches,"USB to RJ45, 28AWG Blue Console Cable, 7ft (2m)",19.0,7.8K Sold,7800,6,,,,SJT (PVC) | Pure Bare Cooper | Data Center,https://resource.fs.com/mall/mainImg/202301061450146n1esj.jpg,https://www.fs.com/products/170189.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
115386,S3410-48TS-P,Switches,Switches > Enterprise Switches,"S3410-48TS-P, 48 x 1Gb RJ45, 2 x 10Gb SFP+, 2 x 1Gb RJ45/SFP, L2+ Managed PoE+ Switch",1589.0,7.6K Sold,7600,31,Hot,,,BCM56150 | L2+ PoE+ | OSPF | 1G RJ45 | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/115386.main.jpg,https://www.fs.com/products/115386.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
148180,IES3110-8TF-R,Switches,Switches > Industrial Ethernet Switches,"IES3110-8TF-R, 8 x 1Gb RJ45, 2 x 1Gb SFP, L2+ Managed Industrial Switch",199.0,6.9K Sold,6900,44,Hot,,,L2+ | IP40 | PTP | ERPS,https://resource.fs.com/mall/mainImg/20230613121358a6ozvw.jpg,https://www.fs.com/products/148180.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
100969,S5800-48T4S,Switches,Switches > Enterprise Switches,"S5800-48T4S, 48 x 1Gb RJ45, 4 x 10Gb SFP+, L3 Managed Switch",1439.0,5.7K Sold,5700,76,Hot,,,L3 | BGP OSPF | 1G RJ45 | MLAG | MACsec,https://resource.fs.com/mall/mainImg/20231206094356kdct2q.jpg,https://www.fs.com/products/100969.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
138511,IES3100-8TF-P,Switches,Switches > Industrial Ethernet Switches,"IES3100-8TF-P, 8 x 1Gb RJ45, 2 x 1/2.5Gb SFP, L2+ Managed Industrial PoE+ Switch",389.0,5.3K Sold,5300,30,Hot,,,L2+ PoE+ | IP30 | PTP | MRP,https://resource.fs.com/mall/mainImg/20220622175259p6umzs.jpg,https://www.fs.com/products/138511.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
134656,S3900-24F4S-R,Switches,Switches > SME Switches,"S3900-24F4S-R, 24 x 1Gb SFP, 4 x 10Gb SFP+, L2+ Managed Switch",549.0,5.2K Sold,5200,25,Hot,,,Realtek | 10G Uplink | Stacking | Voice VLAN | OSPF,https://resource.fs.com/mall/products/800x800/134656.main.png,https://www.fs.com/products/134656.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
108718,S3410-24TS-P,Switches,Switches > Enterprise Switches,"S3410-24TS-P, 24 x 1Gb RJ45, 2 x 10Gb SFP+, 2 x 1Gb RJ45/SFP, L2+ Managed PoE+ Switch",1209.0,5.1K Sold,5100,35,Hot,,,BCM56150 | L2+ PoE+ | OSPF | 1G RJ45 | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/108718.main.jpg,https://www.fs.com/products/108718.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
84912,S3700-24T4F,Switches,Switches > SME Switches,"S3700-24T4F, 24 x 1Gb RJ45, 4 x 1Gb SFP, L2+ Managed Switch",259.0,4.8K Sold,4800,35,,,,Realtek | 1G Uplink | Fanless | LACP | Voice VLAN,https://resource.fs.com/mall/mainImg/800x800/20251223152348ytbot5.jpg,https://www.fs.com/products/84912.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
103011,S3260-16T4FP,Switches,Switches > SME Switches,"S3260-16T4FP, 16 x 1Gb RJ45, 2 x 1G RJ45/SFP Combo, L2+ Managed PoE+ Switch",449.0,4.7K Sold,4700,36,,,,Realtek | 16 x PoE+ | 250W | VLAN | LACP,https://resource.fs.com/mall/mainImg/800x800/202602031709406kvobn.jpg,https://www.fs.com/products/103011.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
80365,S3260-8T2FP,Switches,Switches > SME Switches,"S3260-8T2FP, 8 x 1Gb RJ45, 2 x 1Gb SFP, L2+ Managed PoE+ Switch",319.0,4.7K Sold,4700,29,,,,Realtek | 8 x PoE+ | 240W | VLAN | LACP,https://resource.fs.com/mall/mainImg/20231027150232ajfynn.jpg,https://www.fs.com/products/80365.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
115388,S5810-48TS-P,Switches,Switches > Enterprise Switches,"S5810-48TS-P, 48 x 1Gb RJ45, 4 x 10Gb SFP+, L3 Managed PoE+ Switch",2319.0,4.6K Sold,4600,28,Hot,,,BCM56340 | L3 PoE+ | BGP OSPF | 1G RJ45 | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/115388.main.jpg,https://www.fs.com/products/115388.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
108714,S3910-48TS,Switches,Switches > Enterprise Switches,"S3910-48TS, 48 x 1Gb RJ45, 4 x 10Gb SFP+, L2+ Managed Switch",1049.0,4.4K Sold,4400,25,Hot,,,BCM56150 | L2+ | OSPF | 1G RJ45 | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/108714.main.jpg,https://www.fs.com/products/108714.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
160708,S3100-8TMS-P,Switches,Switches > Enterprise Switches,"S3100-8TMS-P, 8 x 1Gb RJ45, 2 x 5Gb RJ45, 2 x 10Gb SFP+, L2+ Managed PoE+ Switch",449.0,3.9K Sold,3900,12,Hot,,,"BCM56150 | L2+ PoE+ | OSPF | 1G, 5G RJ45 | Fanless | Airware Cloud",https://resource.fs.com/mall/mainImg/800x800/202508071526561hu3rd.jpg,https://www.fs.com/products/160708.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
122280,S5850-24S2Q,Switches,Switches > Enterprise Switches,"S5850-24S2Q, 24 x 10Gb SFP+, 2 x 40Gb QSFP+, L3 Managed Switch",1800.0,3.8K Sold,3800,25,Hot,,,L3 | BGP OSPF | 10G SFP+ | MLAG | MACsec,https://resource.fs.com/mall/products/800x800/122280.main.jpg,https://www.fs.com/products/122280.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
173302,S5850-48S6Q-R,Switches,Switches > Enterprise Switches,"S5850-48S6Q-R, 48 x 10Gb SFP+, 6 x 40Gb QSFP+, L3 Managed Switch",4249.0,3.6K Sold,3600,8,Hot,,,L3 | BGP OSPF | 10G SFP+ | MLAG,https://resource.fs.com/mall/mainImg/20231106103356o4ugbk.jpg,https://www.fs.com/products/173302.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
132532,S1900-16TP,Switches,Switches > SME Switches,"S1900-16TP, 16 x 1Gb RJ45, L2 Unmanaged PoE+ Switch",174.0,3.5K Sold,3500,37,,,,Marvell | 16 x PoE+ | 135W | Fanless | Plug and Play,https://resource.fs.com/mall/products/800x800/fs21c0qz25sh20210819110250.jpg,https://www.fs.com/products/132532.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
165979,S3400-24T4SP,Switches,Switches > SME Switches,"S3400-24T4SP, 24 x 1Gb RJ45, 4 x 10Gb SFP+, L2+ Managed PoE+ Switch",709.0,3.3K Sold,3300,5,Hot,,,Realtek | 24 x PoE+ | VLAN | LACP | OSPF,https://resource.fs.com/mall/mainImg/202211171827380v2ak9.jpg,https://www.fs.com/products/165979.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
138513,IES3110-16TF,Switches,Switches > Industrial Ethernet Switches,"IES3110-16TF, 16 x 1Gb RJ45, 2 x 1Gb SFP, L2 Managed Industrial Switch",409.0,3.2K Sold,3200,18,Hot,,,Realtek | L2 | IP30 | ERPS,https://resource.fs.com/mall/products/800x800/138513.main.jpg,https://www.fs.com/products/138513.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
193942,S2805S-48T4S,Switches,Switches > SME Switches,"S2805S-48T4S, 48 x 1Gb RJ45, 4 x 10Gb SFP+, L3 Smart Managed Switch",349.0,3K Sold,3000,1,Hot,,,Realtek | 10G Uplink | VLAN | LACP | OSPF,https://resource.fs.com/mall/mainImg/800x800/20251125160326xait4j.jpg,https://www.fs.com/products/193942.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
179227,Console USB-C-RJ45,Switches,Switches > SME Switches,"USB C to RJ45, 28AWG Blue Console Cable, 7ft (2m)",19.0,3K Sold,3000,,,,,SJT (PVC) | Pure Bare Cooper | Data Center,https://resource.fs.com/mall/mainImg/20230419151328eu6lbe.jpg,https://www.fs.com/products/179227.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
129517,S2800S-48T4F,Switches,Switches > SME Switches,"S2800S-48T4F, 48 x 1Gb RJ45, 4 x 1Gb SFP, L2+ Smart Managed Switch",349.0,2.9K Sold,2900,12,,,,Realtek | 1G Uplink | VLAN | LACP | DHCP,https://resource.fs.com/mall/products/800x800/129517.main.jpg,https://www.fs.com/products/129517.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
110478,N5860-48SC,Switches,Switches > Data Center Switches,"N5860-48SC, 48 x 10Gb SFP+, 8 x 100Gb QSFP28, Data Center Switch",5249.0,2.8K Sold,2800,61,Hot,,,TD3-X7 | EVPN-VXLAN | Stacking | MLAG,https://resource.fs.com/mall/products/800x800/110478.E.jpg,https://www.fs.com/products/110478.html,2026-09-02,https://www.fs.com/c/data-center-switches-3404
138510,IES3110-8TF,Switches,Switches > Industrial Ethernet Switches,"IES3110-8TF, 8 x 1Gb RJ45, 2 x 1/2.5Gb SFP, L2+ Managed Industrial Switch",349.0,2.7K Sold,2700,31,Hot,,,L2+ | IP30 | PTP | ERPS,https://resource.fs.com/mall/products/800x800/138510.main.jpg,https://www.fs.com/products/138510.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
149749,S5500-48T6SP-R,Switches,Switches > SME Switches,"S5500-48T6SP-R, 48 x 1Gb RJ45, 6 x 10Gb SFP+, L3 Managed PoE+ Switch",1949.0,2.7K Sold,2700,8,Hot,,,Realtek | 48 x PoE+ | 760W | Stacking | 802.1X,https://resource.fs.com/mall/products/800x800/149749.main.jpeg,https://www.fs.com/products/149749.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
108712,S3910-24TS,Switches,Switches > Enterprise Switches,"S3910-24TS, 24 x 1Gb RJ45, 4 x 10Gb SFP+, L2+ Managed Switch",769.0,2.7K Sold,2700,40,,,,BCM56150 | L2+ | OSPF | 1G RJ45 | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/108712.main.jpg,https://www.fs.com/products/108712.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
163157,S3150-8T2F,Switches,Switches > SME Switches,"S3150-8T2F, 8 x 1Gb RJ45, 2 x 1Gb SFP, L2+ Managed Switch",119.0,2.6K Sold,2600,10,,,,Realtek | 1G Uplink | Fanless | VLAN | LACP,https://resource.fs.com/mall/mainImg/20221103165157okqimn.jpg,https://www.fs.com/products/163157.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
170148,S3400-48T6SP,Switches,Switches > SME Switches,"S3400-48T6SP, 48 x 1Gb RJ45, 6 x 10Gb SFP+, L2+ Managed PoE+ Switch",1149.0,2.5K Sold,2500,7,Hot,,,Realtek | 48 x PoE+ | 370W | Stacking | OSPF,https://resource.fs.com/mall/mainImg/20230112162839cwaqzr.jpg,https://www.fs.com/products/170148.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
194668,PicOS-LIC-10G,Switches,Switches > PicOS® Data Center Switches (License&Service),"10G PicOS® Perpetual License, Per Device",1099.0,2.5K Sold,2500,10,Hot,In Stock,,MLAG | VXLAN | Ansible | ACL | LLDP | 802.1X | Voice VLAN | AAA RADIUS,https://resource.fs.com/mall/mainImg/800x800/202605140957213qpb86.jpg,https://www.fs.com/products/194668.html,2026-09-02,https://www.fs.com/c/picos-data-center-switches-5125
132526,S1900-5T,Switches,Switches > SME Switches,"S1900-5T, 5 x 1Gb RJ45, L2 Unmanaged Switch",33.0,2K Sold,2000,23,,,,Realtek | Fanless | Plug and Play | Wall-mount,https://resource.fs.com/mall/products/800x800/132526.main.jpg,https://www.fs.com/products/132526.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
132527,S1900-8T,Switches,Switches > SME Switches,"S1900-8T, 8 x 1Gb RJ45, L2 Unmanaged Switch",40.0,1.8K Sold,1800,20,,,,Realtek | Fanless | Plug and Play | Wall-mount,https://resource.fs.com/mall/products/800x800/132527.main.jpg,https://www.fs.com/products/132527.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
178952,S3950-4T12S-R,Switches,Switches > Enterprise Switches,"S3950-4T12S-R, 12 x 10Gb SFP+, 4 x 1Gb RJ45, L2+ Managed Switch",1039.0,1.8K Sold,1800,13,Hot,,,L2+ | BGP | 10G SFP+ | MLAG,https://resource.fs.com/mall/mainImg/2023032411525389973j.jpg,https://www.fs.com/products/178952.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
108716,S5860-24XB-U,Switches,Switches > Enterprise Switches,"S5860-24XB-U, 24 x 10Gb RJ45, 4 x 10Gb SFP+, 4 x 25Gb SFP28, L3 Managed PoE++ Switch",4749.0,1.7K Sold,1700,49,,,,BCM56170 | L3 PoE++ | 10G RJ45 Multi. | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/108716.main.jpg,https://www.fs.com/products/108716.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
115385,S5860-48SC,Switches,Switches > Enterprise Switches,"S5860-48SC, 48 x 10Gb SFP+, 8 x 100Gb QSFP28, L3 Managed Switch",4569.0,1.7K Sold,1700,30,Hot,,,TD3-X7 | BGP OSPF | 10G SFP+ | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/115385.main.jpg,https://www.fs.com/products/115385.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
194650,PicOS-SVC-10G,Switches,Switches > PicOS® Data Center Switches (License&Service),"10G Switch PicOS® Standard Maintenance & Support, 1 Year (Per Device)",219.0,1.7K Sold,1700,4,Hot,In Stock,1 Year / 3 Years / 5 Years,Technical Support | Software Updates & Upgrades | Email and Phone Support,https://resource.fs.com/mall/mainImg/800x800/202509011050097a6b2z.jpg,https://www.fs.com/products/194650.html,2026-09-02,https://www.fs.com/c/picos-data-center-switches-5125
201291,IES3220-8T4F-U,Switches,Switches > Industrial Ethernet Switches,"IES3220-8T4F-U, 8 x 1Gb RJ45, 4 x 1Gb SFP, L2+ Managed Industrial PoE++ Switch",559.0,1.5K Sold,1500,1,Hot,,,Marvell | L2+ PoE++ | IP41 | PROFINET | MRP,https://resource.fs.com/mall/mainImg/20240202181555a1snab.jpg,https://www.fs.com/products/201291.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
230335,S2805S-8TF-P,Switches,Switches > SME Switches,"S2805S-8TF-P, 8 x 1Gb RJ45, 2 x 1Gb SFP, L2 Smart Managed PoE+ Switch",149.0,1.5K Sold,1500,,,,,Realtek | 8 x PoE+ | 140W | VLAN | LACP,https://resource.fs.com/mall/mainImg/20250301112157og5oik.jpg,https://www.fs.com/products/230335.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
230333,S2805S-8TF,Switches,Switches > SME Switches,"S2805S-8TF, 8 x 1Gb RJ45, 2 x 1Gb SFP, L2 Smart Managed Switch",94.0,1.5K Sold,1500,,,,,Realtek | 1G Uplink | Fanless | VLAN | LACP,https://resource.fs.com/mall/mainImg/20250301112047coqyek.jpg,https://www.fs.com/products/230333.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
99540,S5800-48F4SR,Switches,Switches > Enterprise Switches,"S5800-48F4SR, 48 x 1Gb SFP, 4 x 10Gb SFP+, L3 Managed Switch",1999.0,1.5K Sold,1500,18,Hot,,,L3 | BGP OSPF | 1G SFP | MLAG | MPLS | MACsec,https://resource.fs.com/mall/mainImg/20231018155751f1vb37.jpg,https://www.fs.com/products/99540.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
149747,S5850-24XMG,Switches,Switches > Enterprise Switches,"S5850-24XMG, 24 x 10Gb RJ45, 2 x 100Gb QSFP28, L3 Managed Switch",2859.0,1.5K Sold,1500,22,Hot,,,L3 | BGP OSPF | 10G RJ45 Multi. | MLAG | MACsec,https://resource.fs.com/mall/products/800x800/149747.main.jpeg,https://www.fs.com/products/149747.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
110479,N8560-48BC,Switches,Switches > Data Center Switches,"N8560-48BC, 48 x 25Gb SFP28, 8 x 100Gb QSFP28, Data Center Switch",6119.0,1.4K Sold,1400,22,Hot,,,TD3-X7 | EVPN-VXLAN | Stacking | MLAG,https://resource.fs.com/mall/products/800x800/110479.E.jpg,https://www.fs.com/products/110479.html,2026-09-02,https://www.fs.com/c/data-center-switches-3404
138509,IES3100-8TF,Switches,Switches > Industrial Ethernet Switches,"IES3100-8TF, 8 x 1Gb RJ45, 2 x 1/2.5Gb SFP, L2+ Managed Industrial Switch",319.0,1.4K Sold,1400,37,Hot,,,L2+ | IP40 | PTP | MRP,https://resource.fs.com/mall/products/800x800/138509.main.jpeg,https://www.fs.com/products/138509.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
220445,S3250-16TF-U,Switches,Switches > SME Switches,"S3250-16TF-U, 16 x 1Gb RJ45, 2 x 1Gb Combo, L2 Managed PoE++ Switch",249.0,1.4K Sold,1400,,,,,Realtek | 16 x PoE++ | 370W | VLAN | LACP,https://resource.fs.com/mall/mainImg/20240808173136iddv9r.jpg,https://www.fs.com/products/220445.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
157457,S3200-8MG4S-U,Switches,Switches > SME Switches,"S3200-8MG4S-U, 8 x 2.5Gb RJ45, 4 x 10Gb SFP+, L2+ Managed PoE+ Switch",589.0,1.3K Sold,1300,7,,,,Realtek | 8 x PoE+ | 250W | Multi-Gig | VLAN,https://resource.fs.com/mall/mainImg/20220720104853nsbf58.jpg,https://www.fs.com/products/157457.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
248357,DIN-Rail-PSU-240W-ECO,Switches,Switches > Industrial Ethernet Switches,240W Slim DIN Rail Economical Industria Power Supply,86.0,1.3K Sold,1300,,,,"240W, 48V / 480W, 48V",PF＞0.95 | 240W | 48 to 55 VDC | -20 to 70°C | Metal Housing,https://resource.fs.com/mall/mainImg/20241119172007lvdk0f.jpg,https://www.fs.com/products/248357.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
252735,S2500L-24T,Switches,Switches > SME Switches,"S2500L-24T, 24 x 1Gb RJ45, L2 Unmanaged Switch",81.0,1.2K Sold,1200,,,,,Fanless | Plug and Play,https://resource.fs.com/mall/mainImg/800x800/20251125160607pjznmx.jpg,https://www.fs.com/products/252735.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
179228,Console RJ45-DB9,Switches,Switches > SME Switches,"RJ45 to DB9, 28AWG Blue Console Cable, 7ft (2m)",8.6,1.2K Sold,1200,1,,,,SJT (PVC) | Pure Bare Cooper | Data Center,https://resource.fs.com/mall/mainImg/800x800/20251125161822vvlqvh.jpg,https://www.fs.com/products/179228.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
160710,S3100-16TMS-P,Switches,Switches > Enterprise Switches,"S3100-16TMS-P, 16 x 1Gb RJ45, 2 x 5Gb RJ45, 2 x 10Gb SFP+, L2+ Managed PoE+ Switch",549.0,1.2K Sold,1200,12,,,,"BCM56150 | L2+ PoE+ | OSPF | 1G, 5G RJ45 | Fanless | Airware Cloud",https://resource.fs.com/mall/mainImg/800x800/20250807152656s6jjzq.jpg,https://www.fs.com/products/160710.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
110480,N8560-32C,Switches,Switches > Data Center Switches,"N8560-32C, 32 x 100Gb QSFP28, Data Center Switch",7919.0,1.1K Sold,1100,23,Hot,,,TD3-X7 | EVPN-VXLAN | Stacking | MLAG,https://resource.fs.com/mall/products/800x800/110480.E.jpg,https://www.fs.com/products/110480.html,2026-09-02,https://www.fs.com/c/data-center-switches-3404
201295,TSN3220-10S-U,Switches,Switches > Industrial Ethernet Switches,"TSN3220-10S-U, 8 x 1Gb RJ45, 2 x 1/10Gb SFP+, L2 Managed Industrial PoE++ Switch",599.0,1.1K Sold,1100,,Hot,,,Marvell | L2 PoE++ | IP41 | TSN | ERPS,https://resource.fs.com/mall/mainImg/202403071454356rjlvm.jpg,https://www.fs.com/products/201295.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
192848,S5800-24T8S,Switches,Switches > Enterprise Switches,"S5800-24T8S, 24 x 1Gb RJ45, 8 x 10Gb SFP+, L3 Managed Switch",1089.0,1.1K Sold,1100,8,,,,L3 | BGP OSPF | 1G RJ45 | MLAG | MACsec,https://resource.fs.com/mall/mainImg/800x800/20260804162955r04h8k.jpg,https://www.fs.com/products/192848.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
115382,S3910-24TF,Switches,Switches > Enterprise Switches,"S3910-24TF, 24 x 1Gb RJ45, 4 x 1Gb SFP, L2+ Managed Switch",369.0,1K Sold,1000,14,,,,BCM56152 | L2+ | OSPF | 1G RJ5 | Stacking | Airware Cloud,https://resource.fs.com/mall/products/800x800/115382.main.jpg,https://www.fs.com/products/115382.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
220447,S3250-24TF-U,Switches,Switches > SME Switches,"S3250-24TF-U, 24 x 1Gb RJ45, 2 x 1Gb Combo, L2 Managed PoE++ Switch",349.0,1K Sold,1000,,,,,Realtek | 24 x PoE++ | 370W | VLAN | LACP,https://resource.fs.com/mall/mainImg/2024071910420311zuef.jpg,https://www.fs.com/products/220447.html,2026-09-02,https://www.fs.com/c/sme-switches-4235
201289,IES3220-8T4F,Switches,Switches > Industrial Ethernet Switches,"IES3220-8T4F, 8 x 1Gb RJ45, 4 x 1Gb SFP, L2+ Managed Industrial Switch",379.0,1K Sold,1000,,,,,Marvell | L2+ | IP41 | PROFINET | MRP,https://resource.fs.com/mall/mainImg/20240203144016onp2xj.jpg,https://www.fs.com/products/201289.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
248355,DIN-Rail-PSU-240W-HP,Switches,Switches > Industrial Ethernet Switches,240W Slim DIN Rail High-Performance Industria Power Supply,149.0,996 Sold,996,,,,"240W, 48V",PF＞0.99 | 240W | 48 to 55 VDC | -25 to 70°C | Metal Housing,https://resource.fs.com/mall/mainImg/20241119172214wz6euf.jpg,https://www.fs.com/products/248355.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
158185,S8550-6Q2C,Switches,Switches > Enterprise Switches,"S8550-6Q2C, 6 x 40Gb QSFP+, 2 x 100Gb QSFP28, L3 Managed Switch",1549.0,971 Sold,971,3,Hot,,,L3 | EVPN-VXLAN | 40G OSFP+ | MLAG | MPLS | MACsec,https://resource.fs.com/mall/mainImg/800x800/202304271546408ddfo9.jpg,https://www.fs.com/products/158185.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
184242,S5850-24B4C,Switches,Switches > Enterprise Switches,"S5850-24B4C, 24 x 25Gb SFP28, 4 x 100Gb QSFP28, L3 Managed Switch",4689.0,937 Sold,937,4,,,,L3 | EVPN-VXLAN | 25G SFP28 | MLAG | MPLS | PTP,https://resource.fs.com/mall/mainImg/20230515094322evbumn.jpg,https://www.fs.com/products/184242.html,2026-09-02,https://www.fs.com/c/enterprise-switches-3079
177447,T5850-48S6Q-R,Switches,Switches > Data Center Switches,"T5850-48S6Q-R, 48 x 10G SFP+, 6 x 40G QSFP+, Rack-level Visibility and Monitoring",10600.0,798 Sold,798,18,Hot,,,HD 720G | 0.72Tbps | 1071.4 Mpps | 700ns Latency,https://resource.fs.com/mall/mainImg/202305151443175692qx.jpg,https://www.fs.com/products/177447.html,2026-09-02,https://www.fs.com/c/data-center-switches-3404
336203,Power-Cord-Stripped,Switches,Switches > Industrial Ethernet Switches,"Stripped End to Stripped End, 250V/10A 17AWG Black Power Cord, 6ft (1.8m)",11.0,757 Sold,757,,,,,H05VV-F (PVC) | UL/CSA/VDE/PSE/SAA/KC,https://resource.fs.com/mall/mainImg/800x800/20250725141642umfoqo.jpg,https://www.fs.com/products/336203.html,2026-09-02,https://www.fs.com/c/industrial-ethernet-switches-4073
